1.044785185,0.070742265
1.171792953,0.080503331
1.230468757,0.099651997
1.335385112,0.112519628
1.437025207,0.138068158
1.508982124,0.157216823
1.55894419,0.1699826
1.677600025,0.195531129
1.70509081,0.203501252
1.761488612,0.217854263
1.86469529,0.243368841
1.894943351,0.259275135
1.941427634,0.278372873
2.055177048,0.303887451
2.157946418,0.326210584
2.228742072,0.353261469
2.340114355,0.377171837
2.436886447,0.402652464
2.516669315,0.432877817
2.620742586,0.458358443
2.75143461,0.487030514
2.841515683,0.517255867
2.934259229,0.552242923
3.055501805,0.579310784
3.155435154,0.611123371
3.259061534,0.636587022
3.393172147,0.671591054
3.533261754,0.700246149
3.619227716,0.728867292
3.768404686,0.760696855
3.86034327,0.78614353
4.086523106,0.811658108
4.221001948,0.83394729
4.395985021,0.854666214
4.503968308,0.872176718
4.729189775,0.894499851
4.92459826,0.921567712
5.300632425,0.936005602
5.475421735,0.955120316
5.797174083,0.972698723
6.088053921,0.987085685
6.608660695,0.988842677
7.293242948,0.985871918
7.725338141,0.981229046
7.986323532,0.962250138
8.324446364,0.941700972
8.67744984,0.917977337
8.897266575,0.898981454
9.124732028,0.868874931
9.511052495,0.848325765
9.83300531,0.826172389
9.919543238,0.799206383
10.25498958,0.778640241
10.77972345,0.746997411
10.96529629,0.715286678
11.06071833,0.693082375
11.15733417,0.669290837
11.63349922,0.632869329
11.73550059,0.607490557
12.03160793,0.593256377
12.33799949,0.567911556
12.54958044,0.539375292
12.76354242,0.51560073
13.09155782,0.47914527
13.31519386,0.453783474
13.65338315,0.431613122
14.11647508,0.406285278
14.36042557,0.371400076
14.48303365,0.357131944
15.10555833,0.306425328
15.49073432,0.279493273
15.62655555,0.254114502
16.15604677,0.230373891
16.70075907,0.214569452
17.12549531,0.190811866
17.5610335,0.16705428
18.1531159,0.151249841
18.46381724,0.124300811
18.92969185,0.11006663
20.06034565,0.083202478
21.9666905,0.059580699
24.05106235,0.042307856
26.54853223,0.028226457
28.58690607,0.023617536
32.33788062,0.015936001
36.27725812,0.014586428
41.37285318,0.010096337
45.65861126,0.007125578
51.21737389,0.008950473
58.40769004,0.007634851
68.82849169,0.007974367
76.5769298,0.009782286
91.73607205,0.008568518
107.2194194,0.008891058
132.7189224,0.012506896
158.9970928,0.009705895
187.3645418,0.01004541
228.1630279,0.010452829
277.8453531,0.010860247
343.9576495,0.009714383
450.9693627,0.010274583
527.0674576,0.012184357
